Time,Temperature¡C,Humidity%
22-06-2021 01:47:53,33,27.8
22-06-2021 01:57:53,33,27.2
22-06-2021 02:07:53,33,27.8
22-06-2021 02:17:53,32.9,27.7
22-06-2021 02:27:53,32.9,27.7
22-06-2021 02:37:53,32.9,28.3
22-06-2021 02:47:53,32.8,27.7
22-06-2021 02:57:53,32.8,28.3
22-06-2021 03:07:53,32.7,28.3
22-06-2021 03:17:53,32.7,28.3
22-06-2021 03:27:53,32.6,28.3
22-06-2021 03:37:53,32.6,28.3
22-06-2021 03:47:53,32.6,28.3
22-06-2021 03:57:53,32.5,28.3
22-06-2021 04:07:53,32.5,28.3
22-06-2021 04:17:53,32.4,28.3
22-06-2021 04:27:53,32.4,28.3
22-06-2021 04:37:53,32.3,28.3
22-06-2021 04:47:53,32.3,28.3
22-06-2021 04:57:53,32.2,27.7
22-06-2021 05:07:53,32.2,28.3
22-06-2021 05:17:53,32.2,28.3
22-06-2021 05:27:53,32.1,28.3
22-06-2021 05:37:53,32.1,27.7
22-06-2021 05:47:53,32,28.3
22-06-2021 05:57:53,32,28.3
22-06-2021 06:07:53,32.1,27.7
22-06-2021 06:17:53,32.1,27.7
22-06-2021 06:27:53,32.2,27.7
22-06-2021 06:37:53,32.5,27.1
22-06-2021 06:47:53,32.9,27.1
22-06-2021 06:57:53,33.1,26.6
22-06-2021 07:07:53,33.6,26
22-06-2021 07:17:53,33.9,26
22-06-2021 07:27:53,34.1,26.1
22-06-2021 07:37:53,34.2,24.9
22-06-2021 07:47:53,34.3,24.9
22-06-2021 07:57:53,34.4,24.9
22-06-2021 08:07:53,34.3,24.9
22-06-2021 08:17:53,34.3,24.9
22-06-2021 08:27:53,34.3,24.9
22-06-2021 08:37:53,34.3,24.9
22-06-2021 08:47:53,34.2,24.9
22-06-2021 08:57:53,34.1,24.9
22-06-2021 09:07:53,34.1,24.9
22-06-2021 09:17:53,34.1,24.9
22-06-2021 09:27:53,34,24.9
22-06-2021 09:37:53,34,24.9
22-06-2021 09:47:53,33.9,24.9
22-06-2021 09:57:53,33.9,24.9
22-06-2021 10:07:53,33.9,24.9
22-06-2021 10:17:53,33.9,24.9
22-06-2021 10:27:53,33.9,24.9
22-06-2021 10:37:53,33.9,24.9
22-06-2021 10:47:53,33.9,24.9
22-06-2021 10:57:53,34,24.9
22-06-2021 11:07:53,34,24.9
22-06-2021 11:17:53,34.1,24.9
22-06-2021 11:27:53,34.1,24.9
22-06-2021 11:37:53,34.2,24.9
22-06-2021 11:47:53,34.2,24.9
22-06-2021 11:57:53,34.3,24.3
22-06-2021 12:07:53,34.3,23.7
22-06-2021 12:17:53,34.4,23.7
22-06-2021 12:27:53,34.5,23.7
22-06-2021 12:37:53,34.5,23.7
22-06-2021 12:47:53,34.6,23.7
22-06-2021 12:57:53,34.6,23.7
22-06-2021 13:07:53,34.7,23.7
22-06-2021 13:17:53,34.8,23.8
22-06-2021 13:27:53,34.8,23.8
22-06-2021 13:37:53,34.9,23.2
22-06-2021 13:47:53,34.9,23.2
22-06-2021 13:57:53,35,23.2
22-06-2021 14:07:53,35,22.6
22-06-2021 14:17:53,35.1,22.6
22-06-2021 14:27:53,35.1,22.6
22-06-2021 14:37:53,35.2,22.6
22-06-2021 14:47:53,35.2,22.6
22-06-2021 14:57:53,35.2,22.6
22-06-2021 15:07:53,35.3,22.6
22-06-2021 15:17:53,35.3,22.6
22-06-2021 15:27:53,35.3,22.6
22-06-2021 15:37:53,35.3,22.6
22-06-2021 15:47:53,35.4,22.6
22-06-2021 15:57:53,35.4,22.6
22-06-2021 16:07:53,35.4,22.6
22-06-2021 16:17:53,35.4,22.6
22-06-2021 16:27:53,35.4,22.6
22-06-2021 16:37:53,35.4,22.6
22-06-2021 16:47:53,35.4,22.6
22-06-2021 16:57:53,35.4,22.6
22-06-2021 17:07:53,35.4,22.6
22-06-2021 17:17:53,35.4,22
22-06-2021 17:27:53,35.4,22.6
22-06-2021 17:37:53,35.4,22.6
22-06-2021 17:47:53,35.3,22.6
22-06-2021 17:57:53,35.3,22.6
22-06-2021 18:07:53,35.3,22.6
22-06-2021 18:17:53,35.3,22.6
22-06-2021 18:27:53,35.3,22.6
22-06-2021 18:37:53,35.2,22.6
22-06-2021 18:47:53,35.2,22.6
22-06-2021 18:57:53,35.2,22.6
22-06-2021 19:07:53,35.1,22.6
22-06-2021 19:17:53,35.1,22.6
22-06-2021 19:27:53,35,22.6
22-06-2021 19:37:53,35,22.6
22-06-2021 19:47:53,35,22.6
22-06-2021 19:57:53,34.9,22.6
22-06-2021 20:07:53,34.8,22.6
22-06-2021 20:17:53,34.7,22.6
22-06-2021 20:27:53,34.6,22.5
22-06-2021 20:37:53,34.5,22.5
22-06-2021 20:47:53,34.5,22.5
22-06-2021 20:57:53,34.4,22.5
22-06-2021 21:07:53,34.3,22.5
22-06-2021 21:17:53,34.3,23.1
22-06-2021 21:27:53,34.2,23.7
22-06-2021 21:37:53,34.2,23.7
22-06-2021 21:47:53,34.1,23.7
22-06-2021 21:57:53,34.1,23.7
22-06-2021 22:07:53,34.1,23.7
22-06-2021 22:17:53,34,23.7
22-06-2021 22:27:53,34,23.7
22-06-2021 22:37:53,33.9,24.3
22-06-2021 22:47:53,33.9,24.3
22-06-2021 22:57:53,33.8,24.9
22-06-2021 23:07:53,33.8,24.9
22-06-2021 23:17:53,33.7,24.9
22-06-2021 23:27:53,33.7,24.9
22-06-2021 23:37:53,33.6,24.9
22-06-2021 23:47:53,33.6,24.9
22-06-2021 23:57:53,33.6,24.9
23-06-2021 00:07:53,33.5,24.9
23-06-2021 00:17:53,33.5,24.9
23-06-2021 00:27:53,33.5,24.8
23-06-2021 00:37:53,33.4,24.8
23-06-2021 00:47:53,33.4,25.4
23-06-2021 00:57:53,33.4,25.4
23-06-2021 01:07:53,33.3,25.4
23-06-2021 01:17:53,33.3,26
23-06-2021 01:27:53,33.3,26
23-06-2021 01:37:53,33.2,26
23-06-2021 01:47:53,33.2,26
23-06-2021 01:57:53,33.1,26
23-06-2021 02:07:53,33.1,26
23-06-2021 02:17:53,33.1,26
23-06-2021 02:27:53,33,26
23-06-2021 02:37:53,33,26
23-06-2021 02:47:53,33,26
23-06-2021 02:57:53,33,26
23-06-2021 03:07:53,32.9,26
23-06-2021 03:17:53,32.9,26
23-06-2021 03:27:53,32.8,26
23-06-2021 03:37:53,32.8,26
23-06-2021 03:47:53,32.8,26
23-06-2021 03:57:53,32.7,26
23-06-2021 04:07:53,32.6,26
23-06-2021 04:17:53,32.6,26
23-06-2021 04:27:53,32.6,26
23-06-2021 04:37:53,32.5,26
23-06-2021 04:47:53,32.5,26
23-06-2021 04:57:53,32.4,26
23-06-2021 05:07:53,32.4,25.9
23-06-2021 05:17:53,32.4,25.9
23-06-2021 05:27:53,32.3,25.9
23-06-2021 05:37:53,32.3,25.9
23-06-2021 05:47:53,32.3,25.9
23-06-2021 05:57:53,32.2,25.9
23-06-2021 06:07:53,32.3,25.9
23-06-2021 06:17:53,32.3,25.9
23-06-2021 06:27:53,32.4,25.9
23-06-2021 06:37:53,32.9,26
23-06-2021 06:47:53,33.3,24.8
23-06-2021 06:57:53,33.8,24.8
23-06-2021 07:07:53,34.2,24.9
23-06-2021 07:17:53,34.4,23.7
23-06-2021 07:27:53,34.6,23.7
23-06-2021 07:37:53,34.7,23.7
23-06-2021 07:47:53,34.8,23.7
23-06-2021 07:57:53,34.7,23.7
23-06-2021 08:07:53,34.7,23.1
23-06-2021 08:17:53,34.7,23.2
23-06-2021 08:27:53,34.7,23.2
23-06-2021 08:37:53,34.6,23.2
23-06-2021 08:47:53,34.6,23.8
23-06-2021 08:57:53,34.5,23.7
23-06-2021 09:07:53,34.5,23.7
23-06-2021 09:17:53,34.4,23.7
23-06-2021 09:27:53,34.4,23.7
23-06-2021 09:37:53,34.3,23.7
23-06-2021 09:47:53,34.3,23.7
23-06-2021 09:57:53,34.3,23.7
23-06-2021 10:07:53,34.3,23.7
23-06-2021 10:17:53,34.2,23.7
23-06-2021 10:27:53,34.2,23.7
23-06-2021 10:37:53,34.3,23.7
23-06-2021 10:47:53,34.3,23.7
23-06-2021 10:57:53,34.3,23.7
23-06-2021 11:07:53,34.4,23.7
23-06-2021 11:17:53,34.4,23.7
23-06-2021 11:27:53,34.5,23.7
23-06-2021 11:37:53,34.5,23.7
23-06-2021 11:47:53,34.6,23.7
23-06-2021 11:57:53,34.6,23.7
23-06-2021 12:07:53,34.6,23.7
23-06-2021 12:17:53,34.7,23.7
23-06-2021 12:27:53,34.8,23.8
23-06-2021 12:37:53,34.8,23.2
23-06-2021 12:47:53,34.9,22.6
23-06-2021 12:57:53,35,22.6
23-06-2021 13:07:53,35,22.6
23-06-2021 13:17:53,35.1,22.6
23-06-2021 13:27:53,35.1,22.6
23-06-2021 13:37:53,35.2,22.6
23-06-2021 13:47:53,35.2,22.6
23-06-2021 13:57:53,35.3,22.6
23-06-2021 14:07:53,35.3,22.6
23-06-2021 14:17:53,35.4,22.6
23-06-2021 14:27:53,35.5,22.6
23-06-2021 14:37:53,35.5,22.6
23-06-2021 14:47:53,35.5,22.6
23-06-2021 14:57:53,35.6,22
23-06-2021 15:07:53,35.6,22
23-06-2021 15:17:53,35.6,22
23-06-2021 15:27:53,35.7,22
23-06-2021 15:37:53,35.7,21.4
23-06-2021 15:47:53,35.7,21.4
23-06-2021 15:57:53,35.7,21.4
23-06-2021 16:07:53,35.7,21.4
23-06-2021 16:17:53,35.7,21.4
23-06-2021 16:27:53,35.7,21.4
23-06-2021 16:37:53,35.7,21.4
23-06-2021 16:47:53,35.8,21.4
23-06-2021 16:57:53,35.8,21.4
23-06-2021 17:07:53,35.7,21.4
23-06-2021 17:17:53,35.7,21.4
23-06-2021 17:27:53,35.7,21.4
23-06-2021 17:37:53,35.7,21.4
23-06-2021 17:47:53,35.7,21.4
23-06-2021 17:57:53,35.7,21.4
23-06-2021 18:07:53,35.6,21.4
23-06-2021 18:17:53,35.6,21.4
23-06-2021 18:27:53,35.6,21.4
23-06-2021 18:37:53,35.6,21.4
23-06-2021 18:47:53,35.5,22
23-06-2021 18:57:53,35.5,22
23-06-2021 19:07:53,35.5,22
23-06-2021 19:17:53,35.4,22.6
23-06-2021 19:27:53,35.4,22.6
23-06-2021 19:37:53,35.4,22.6
23-06-2021 19:47:53,35.3,22.6
23-06-2021 19:57:53,35.3,22.6
23-06-2021 20:07:53,35.2,22.6
23-06-2021 20:17:53,35.1,22.6
23-06-2021 20:27:53,35,22.6
23-06-2021 20:37:53,34.9,22.6
23-06-2021 20:47:53,34.9,22.6
23-06-2021 20:57:53,34.8,22.6
23-06-2021 21:07:53,34.7,22.6
23-06-2021 21:17:53,34.7,23.1
23-06-2021 21:27:53,34.6,23.7
23-06-2021 21:37:53,34.6,23.7
23-06-2021 21:47:53,34.6,23.7
23-06-2021 21:57:53,34.5,23.7
23-06-2021 22:07:53,34.5,23.7
23-06-2021 22:17:53,34.4,23.7
23-06-2021 22:27:53,34.4,23.7
23-06-2021 22:37:53,34.4,23.7
23-06-2021 22:47:53,34.3,23.7
23-06-2021 22:57:53,34.3,24.3
23-06-2021 23:07:53,34.2,24.3
23-06-2021 23:17:53,34.2,24.3
23-06-2021 23:27:53,34.1,24.9
23-06-2021 23:37:53,34,24.9
23-06-2021 23:47:53,34,24.9
23-06-2021 23:57:53,33.9,24.9
24-06-2021 00:07:53,33.9,24.9
24-06-2021 00:17:53,33.8,24.9
24-06-2021 00:27:53,33.8,24.9
24-06-2021 00:37:53,33.8,24.9
24-06-2021 00:47:53,33.7,24.9
24-06-2021 00:57:53,33.7,24.9
24-06-2021 01:07:53,33.6,24.9
24-06-2021 01:17:53,33.6,24.9
24-06-2021 01:27:53,33.5,24.9
24-06-2021 01:37:53,33.5,24.9
24-06-2021 01:47:53,33.5,24.8
24-06-2021 01:57:53,33.4,24.8
24-06-2021 02:07:53,33.4,24.8
24-06-2021 02:17:53,33.3,24.8
24-06-2021 02:27:53,33.3,24.8
24-06-2021 02:37:53,33.2,24.8
24-06-2021 02:47:53,33.2,24.8
24-06-2021 02:57:53,33.1,24.8
24-06-2021 03:07:53,33.1,24.8
24-06-2021 03:17:53,33,24.8
24-06-2021 03:27:53,33,24.8
24-06-2021 03:37:53,33,24.8
24-06-2021 03:47:53,33,24.8
24-06-2021 03:57:53,33,24.8
24-06-2021 04:07:53,32.9,24.8
24-06-2021 04:17:53,32.8,24.8
24-06-2021 04:27:53,32.8,24.8
24-06-2021 04:37:53,32.8,24.8
24-06-2021 04:47:53,32.7,24.8
24-06-2021 04:57:53,32.7,24.8
24-06-2021 05:07:53,32.7,24.8
24-06-2021 05:17:53,32.6,24.8
24-06-2021 05:27:53,32.5,24.8
24-06-2021 05:37:53,32.5,24.8
24-06-2021 05:47:53,32.5,24.8
24-06-2021 05:57:53,32.5,24.8
24-06-2021 06:07:53,32.4,24.8
24-06-2021 06:17:53,32.4,24.8
24-06-2021 06:27:53,32.5,24.8
24-06-2021 06:37:53,33,24.8
24-06-2021 06:47:53,33.6,24.8
24-06-2021 06:57:53,34.2,23.7
24-06-2021 07:07:53,34.5,23.7
24-06-2021 07:17:53,34.8,23.7
24-06-2021 07:27:53,34.9,23.1
24-06-2021 07:37:53,35,22.5
24-06-2021 07:47:53,35,22.6
24-06-2021 07:57:53,35,22.6
24-06-2021 08:07:53,35,22.6
24-06-2021 08:17:53,35,22.6
24-06-2021 08:27:53,34.9,22.6
24-06-2021 08:37:53,34.8,22.6
24-06-2021 08:47:53,34.8,22.6
24-06-2021 08:57:53,34.7,22.6
24-06-2021 09:07:53,34.7,22.6
24-06-2021 09:17:53,34.6,22.6
24-06-2021 09:27:53,34.6,22.6
24-06-2021 09:37:53,34.5,23.2
24-06-2021 09:47:53,34.5,23.1
24-06-2021 09:57:53,34.5,23.1
24-06-2021 10:07:53,34.5,23.7
24-06-2021 10:17:53,34.4,23.7
24-06-2021 10:27:53,34.5,23.7
24-06-2021 10:37:53,34.5,23.7
24-06-2021 10:47:53,34.5,23.7
24-06-2021 10:57:53,34.6,23.7
24-06-2021 11:07:53,34.6,23.7
24-06-2021 11:17:53,34.7,23.7
24-06-2021 11:27:53,34.8,23.7
24-06-2021 11:37:53,34.8,23.8
24-06-2021 11:47:53,34.8,23.8
24-06-2021 11:57:53,34.9,23.8
24-06-2021 12:07:53,35,23.2
24-06-2021 12:17:53,35,23.2
24-06-2021 12:27:53,35.1,22.6
24-06-2021 12:37:53,35.2,22.6
24-06-2021 12:47:53,35.2,22.6
24-06-2021 12:57:53,35.3,22.6
24-06-2021 13:07:53,35.3,22.6
24-06-2021 13:17:53,35.4,22.6
24-06-2021 13:27:53,35.5,22.6
24-06-2021 13:37:53,35.5,22.6
24-06-2021 13:47:53,35.6,22.6
24-06-2021 13:57:53,35.6,22.6
24-06-2021 14:07:53,35.7,22.6
24-06-2021 14:17:53,35.7,22.6
24-06-2021 14:27:53,35.8,22.6
24-06-2021 14:37:53,35.8,22.6
24-06-2021 14:47:53,35.9,22.6
24-06-2021 14:57:53,35.9,22
24-06-2021 15:07:53,35.9,22
24-06-2021 15:17:53,36,22
24-06-2021 15:27:53,36,22
24-06-2021 15:37:53,36,22
24-06-2021 15:47:53,36,21.4
24-06-2021 15:57:53,36,21.4
24-06-2021 16:07:53,36,21.4
24-06-2021 16:17:53,36,21.4
24-06-2021 16:27:53,36,21.4
24-06-2021 16:37:53,36,21.4
24-06-2021 16:47:53,36,21.4
24-06-2021 16:57:53,36,21.4
24-06-2021 17:07:53,36,21.4
24-06-2021 17:17:53,36,21.4
24-06-2021 17:27:53,36,21.4
24-06-2021 17:37:53,36,21.4
24-06-2021 17:47:53,36,21.4
24-06-2021 17:57:53,35.9,21.4
24-06-2021 18:07:53,35.9,21.4
24-06-2021 18:17:53,35.9,21.4
24-06-2021 18:27:53,35.8,21.4
24-06-2021 18:37:53,35.8,21.4
24-06-2021 18:47:53,35.8,22
24-06-2021 18:57:53,35.7,21.4
24-06-2021 19:07:53,35.7,22
24-06-2021 19:17:53,35.7,22.6
24-06-2021 19:27:53,35.6,22
24-06-2021 19:37:53,35.6,22.6
24-06-2021 19:47:53,35.5,22.6
24-06-2021 19:57:53,35.5,22.6
24-06-2021 20:07:53,35.4,22.6
24-06-2021 20:17:53,35.3,22.6
24-06-2021 20:27:53,35.2,22.6
24-06-2021 20:37:53,35.1,22.6
24-06-2021 20:47:53,35,22.6
24-06-2021 20:57:53,35,23.2
24-06-2021 21:07:53,34.9,23.2
24-06-2021 21:17:53,34.9,23.8
24-06-2021 21:27:53,34.8,23.8
24-06-2021 21:37:53,34.8,23.8
24-06-2021 21:47:53,34.8,23.7
24-06-2021 21:57:53,34.7,23.7
24-06-2021 22:07:53,34.7,23.7
24-06-2021 22:17:53,34.6,23.7
24-06-2021 22:27:53,34.6,23.7
24-06-2021 22:37:53,34.5,23.7
24-06-2021 22:47:53,34.5,24.3
24-06-2021 22:57:53,34.5,24.3
24-06-2021 23:07:53,34.4,24.9
24-06-2021 23:17:53,34.4,24.9
24-06-2021 23:27:53,34.3,24.9
24-06-2021 23:37:53,34.3,24.9
24-06-2021 23:47:53,34.2,24.9
24-06-2021 23:57:53,34.1,24.9
25-06-2021 00:07:53,34.1,24.9
25-06-2021 00:17:53,34,24.9
25-06-2021 00:27:53,34,24.9
25-06-2021 00:37:53,33.9,24.9
25-06-2021 00:47:53,33.9,24.9
25-06-2021 00:57:53,33.9,24.9
25-06-2021 01:07:53,33.8,25.5
25-06-2021 01:17:53,33.8,25.5
25-06-2021 01:27:53,33.7,25.5
25-06-2021 01:37:53,33.7,25.5
25-06-2021 01:47:53,33.6,26
25-06-2021 01:57:53,33.6,26
25-06-2021 02:07:53,33.5,26
25-06-2021 02:17:53,33.5,26
25-06-2021 02:27:53,33.5,26
25-06-2021 02:37:53,33.4,26
25-06-2021 02:47:53,33.4,26
25-06-2021 02:57:53,33.3,26
25-06-2021 03:07:53,33.3,25.4
25-06-2021 03:17:53,33.2,26
25-06-2021 03:27:53,33.2,26
25-06-2021 03:37:53,33.1,26
25-06-2021 03:47:53,33.1,26
25-06-2021 03:57:53,33,26
25-06-2021 04:07:53,33,26
25-06-2021 04:17:53,33,26
25-06-2021 04:27:53,33,26
25-06-2021 04:37:53,32.9,26
25-06-2021 04:47:53,32.9,26
25-06-2021 04:57:53,32.8,26
25-06-2021 05:07:53,32.8,26
25-06-2021 05:17:53,32.7,26
25-06-2021 05:27:53,32.7,26
25-06-2021 05:37:53,32.7,26
25-06-2021 05:47:53,32.6,26
25-06-2021 05:57:53,32.6,26
25-06-2021 06:07:53,32.6,26
25-06-2021 06:17:53,32.6,26
25-06-2021 06:27:53,32.6,26
25-06-2021 06:37:53,33,26
25-06-2021 06:47:53,33.4,25.4
25-06-2021 06:57:53,33.7,24.9
25-06-2021 07:07:53,34.1,24.9
25-06-2021 07:17:53,34.4,24.9
25-06-2021 07:27:53,34.7,24.3
25-06-2021 07:37:53,34.8,23.7
25-06-2021 07:47:53,34.8,23.7
25-06-2021 07:57:53,34.8,23.7
25-06-2021 08:07:53,34.9,23.8
25-06-2021 08:17:53,34.9,23.8
25-06-2021 08:27:53,34.8,23.2
25-06-2021 08:37:53,34.8,23.8
25-06-2021 08:47:53,34.8,23.2
25-06-2021 08:57:53,34.8,23.2
25-06-2021 09:07:53,34.7,23.2
25-06-2021 09:17:53,34.6,23.8
25-06-2021 09:27:53,34.6,23.7
25-06-2021 09:37:53,34.5,23.7
25-06-2021 09:47:53,34.5,23.7
25-06-2021 09:57:53,34.5,23.7
25-06-2021 10:07:53,34.4,23.7
25-06-2021 10:17:53,34.4,23.7
25-06-2021 10:27:53,34.5,23.7
25-06-2021 10:37:53,34.5,23.7
25-06-2021 10:47:53,34.5,23.7
25-06-2021 10:57:53,34.6,23.7
25-06-2021 11:07:53,34.6,23.7
25-06-2021 11:17:53,34.7,23.7
25-06-2021 11:27:53,34.7,23.7
25-06-2021 11:37:53,34.7,23.7
25-06-2021 11:47:53,34.8,23.8
25-06-2021 11:57:53,34.9,23.8
25-06-2021 12:07:53,34.9,23.8
25-06-2021 12:17:53,35,23.8
25-06-2021 12:27:53,35.1,23.8
25-06-2021 12:37:53,35.1,23.2
25-06-2021 12:47:53,35.2,22.6
25-06-2021 12:57:53,35.2,23.2
25-06-2021 13:07:53,35.3,22.6
25-06-2021 13:17:53,35.3,22.6
25-06-2021 13:27:53,35.4,22.6
25-06-2021 13:37:53,35.5,22.6
25-06-2021 13:47:53,35.5,22.6
25-06-2021 13:57:53,35.6,22.6
25-06-2021 14:07:53,35.6,22.6
25-06-2021 14:17:53,35.7,22.6
25-06-2021 14:27:53,35.7,22.6
25-06-2021 14:37:53,35.7,22.6
25-06-2021 14:47:53,35.8,22.6
25-06-2021 14:57:53,35.8,22.6
25-06-2021 15:07:53,35.9,22.6
25-06-2021 15:17:53,35.9,22.6
25-06-2021 15:27:53,35.9,22.6
25-06-2021 15:37:53,36,22.6
25-06-2021 15:47:53,36,22.6
25-06-2021 15:57:53,36,22.6
25-06-2021 16:07:53,36,22.6
25-06-2021 16:17:53,36,22.6
25-06-2021 16:27:53,36,22.6
25-06-2021 16:37:53,36,22
25-06-2021 16:47:53,36,22.6
25-06-2021 16:57:53,36,22.6
25-06-2021 17:07:53,36,22.6
25-06-2021 17:17:53,36,22.6
25-06-2021 17:27:53,36,22
25-06-2021 17:37:53,36,22.6
25-06-2021 17:47:53,36,22
25-06-2021 17:57:53,36,22
25-06-2021 18:07:53,36,22
25-06-2021 18:17:53,36,22
25-06-2021 18:27:53,36,22.6
25-06-2021 18:37:53,35.9,22.6
25-06-2021 18:47:53,35.9,22.6
25-06-2021 18:57:53,35.8,22.6
25-06-2021 19:07:53,35.8,22.6
25-06-2021 19:17:53,35.7,22.6
25-06-2021 19:27:53,35.7,22.6
25-06-2021 19:37:53,35.7,22.6
25-06-2021 19:47:53,35.6,22.6
25-06-2021 19:57:53,35.5,22.6
25-06-2021 20:07:53,35.5,22.6
25-06-2021 20:17:53,35.4,22.6
25-06-2021 20:27:53,35.3,22.6
25-06-2021 20:37:53,35.2,22.6
25-06-2021 20:47:53,35.1,23.2
25-06-2021 20:57:53,35,23.2
25-06-2021 21:07:53,35,23.2
25-06-2021 21:17:53,34.9,23.8
25-06-2021 21:27:53,34.9,23.8
25-06-2021 21:37:53,34.9,23.8
25-06-2021 21:47:53,34.8,23.7
25-06-2021 21:57:53,34.8,23.7
25-06-2021 22:07:53,34.7,23.7
25-06-2021 22:17:53,34.7,23.7
25-06-2021 22:27:53,34.6,24.3
25-06-2021 22:37:53,34.6,24.3
25-06-2021 22:47:53,34.5,24.3
25-06-2021 22:57:53,34.5,24.3
25-06-2021 23:07:53,34.4,24.9
25-06-2021 23:17:53,34.4,24.9
25-06-2021 23:27:53,34.3,24.9
25-06-2021 23:37:53,34.3,24.9
25-06-2021 23:47:53,34.2,24.9
25-06-2021 23:57:53,34.2,24.9
26-06-2021 00:07:53,34.2,24.9
26-06-2021 00:17:53,34.1,24.9
26-06-2021 00:27:53,34.1,24.9
26-06-2021 00:37:53,34.1,24.9
26-06-2021 00:47:53,34,24.9
26-06-2021 00:57:53,34,24.9
26-06-2021 01:07:53,33.9,24.9
26-06-2021 01:17:53,33.9,24.9
26-06-2021 01:27:53,33.9,24.9
26-06-2021 01:37:53,33.8,24.9
26-06-2021 01:47:53,33.8,25.5
26-06-2021 01:57:53,33.8,25.5
26-06-2021 02:07:53,33.7,25.5
26-06-2021 02:17:53,33.6,25.5
26-06-2021 02:27:53,33.6,25.4
26-06-2021 02:37:53,33.6,25.4
26-06-2021 02:47:53,33.5,25.4
26-06-2021 02:57:53,33.5,25.4
26-06-2021 03:07:53,33.4,25.4
26-06-2021 03:17:53,33.4,25.4
26-06-2021 03:27:53,33.4,24.8
26-06-2021 03:37:53,33.3,24.8
26-06-2021 03:47:53,33.3,25.4
26-06-2021 03:57:53,33.2,24.8
26-06-2021 04:07:53,33.1,24.8
26-06-2021 04:17:53,33.1,24.8
26-06-2021 04:27:53,33.1,24.8
26-06-2021 04:37:53,33,25.4
26-06-2021 04:47:53,33,25.4
26-06-2021 04:57:53,33,25.4
26-06-2021 05:07:53,33,25.4
26-06-2021 05:17:53,33,24.8
26-06-2021 05:27:53,32.9,25.4
26-06-2021 05:37:53,32.9,25.4
26-06-2021 05:47:53,32.8,25.4
26-06-2021 05:57:53,32.8,25.4
26-06-2021 06:07:53,32.8,25.4
26-06-2021 06:17:53,32.8,25.4
26-06-2021 06:27:53,32.8,24.8
26-06-2021 06:37:53,33.2,24.8
26-06-2021 06:47:53,33.6,24.8
26-06-2021 06:57:53,34,24.3
26-06-2021 07:07:53,34.5,23.7
26-06-2021 07:17:53,34.7,23.7
26-06-2021 07:27:53,35,23.7
26-06-2021 07:37:53,35.1,23.2
26-06-2021 07:47:53,35.2,22.6
26-06-2021 07:57:53,35.2,22.6
26-06-2021 08:07:53,35.2,22.6
26-06-2021 08:17:53,35.2,22.6
26-06-2021 08:27:53,35.1,22.6
26-06-2021 08:37:53,35,22.6
26-06-2021 08:47:53,35,22.6
26-06-2021 08:57:53,34.9,22.6
26-06-2021 09:07:53,34.9,22.6
26-06-2021 09:17:53,34.8,22.6
26-06-2021 09:27:53,34.8,22.6
26-06-2021 09:37:53,34.8,22.6
26-06-2021 09:47:53,34.7,22.6
26-06-2021 09:57:53,34.7,22.6
26-06-2021 10:07:53,34.6,22.6
26-06-2021 10:17:53,34.6,22.6
26-06-2021 10:27:53,34.6,22.6
26-06-2021 10:37:53,34.7,22.6
26-06-2021 10:47:53,34.7,22.6
26-06-2021 10:57:53,34.8,22.6
26-06-2021 11:07:53,34.8,22.6
26-06-2021 11:17:53,34.9,22
26-06-2021 11:27:53,34.9,22
26-06-2021 11:37:53,34.9,21.4
26-06-2021 11:47:53,35,21.4
26-06-2021 11:57:53,35,21.4
26-06-2021 12:07:53,35,21.4
26-06-2021 12:17:53,35.1,21.4
26-06-2021 12:27:53,35.1,21.4
26-06-2021 12:37:53,35.2,21.4
26-06-2021 12:47:53,35.2,21.4
26-06-2021 12:57:53,35.3,21.4
26-06-2021 13:07:53,35.4,21.4
26-06-2021 13:17:53,35.4,21.4
26-06-2021 13:27:53,35.4,21.4
26-06-2021 13:37:53,35.5,21.4
26-06-2021 13:47:53,35.5,21.4
26-06-2021 13:57:53,35.6,21.4
26-06-2021 14:07:53,35.6,21.4
26-06-2021 14:17:53,35.7,21.4
26-06-2021 14:27:53,35.7,21.4
26-06-2021 14:37:53,35.8,20.8
26-06-2021 14:47:53,35.8,20.8
26-06-2021 14:57:53,35.8,20.8
26-06-2021 15:07:53,35.8,20.8
26-06-2021 15:17:53,35.9,20.8
26-06-2021 15:27:53,35.9,20.8
26-06-2021 15:37:53,35,21.4
26-06-2021 15:47:53,34.8,21.4
26-06-2021 15:57:53,35.5,21.4
26-06-2021 16:07:53,35.8,21.4
26-06-2021 16:17:53,35.9,21.4
26-06-2021 16:27:53,35.9,21.4
26-06-2021 16:37:53,35.9,21.4
26-06-2021 16:47:53,35.9,21.4
26-06-2021 16:57:53,35.9,21.4
26-06-2021 17:07:53,35.9,21.4
26-06-2021 17:17:53,35.9,22
26-06-2021 17:27:53,35.9,22
26-06-2021 17:37:53,35.9,22
26-06-2021 17:47:53,35.8,22.6
26-06-2021 17:57:53,35.8,22
26-06-2021 18:07:53,35.8,22
26-06-2021 18:17:53,35.8,22
26-06-2021 18:27:53,35.7,21.4
26-06-2021 18:37:53,35.7,22
26-06-2021 18:47:53,35.7,22.6
26-06-2021 18:57:53,35.7,22
26-06-2021 19:07:53,35.7,22
26-06-2021 19:17:53,35.1,22.6
26-06-2021 19:27:53,35.4,22.6
